   70   0.678843   0.675923   0.914827   0.677507   0.677507        nan
   71   0.678605   0.677103   0.914827   0.677574   0.677574        nan
   72   0.678922   0.678245   0.914827   0.677641   0.677641        nan
   73   0.678417   0.679358   0.914827   0.677708   0.677708        nan
   74   0.678977   0.680399   0.914827   0.677775   0.677775        nan
   75   0.679594   0.681271   0.914827   0.677841   0.677841        nan
   76   0.680746   0.682011   0.914827   0.677908   0.677908        nan
   77   0.683112   0.682787   0.914827   0.677975   0.677975        nan
   78   0.683130   0.684251   0.914827   0.678042   0.678042        nan
   79   0.683169   0.687138   0.914827   0.678109   0.678109        nan
   80   0.683598   0.692209   0.914827   0.678175   0.678175        nan
   81   0.684165   0.698875   0.914827   0.678242   0.678242        nan
   82   0.685517   0.706482   0.914827   0.678309   0.678309        nan
   83   0.685994   0.713745   0.914827   0.678376   0.678376        nan
   84   0.685944   0.719815   0.914827   0.678443   0.678443        nan
   85   0.686819   0.724039   0.914827   0.678509   0.678509        nan
   86   0.687993   0.726489   0.914827   0.678576   0.678576        nan
   87   0.689286   0.727831   0.914827   0.678643   0.678643        nan
   88   0.690162   0.728761   0.914827   0.678710   0.678710        nan
   89   0.689651   0.730128   0.914827   0.678777   0.678777        nan
   90   0.689358   0.733110   0.914827   0.678843   0.914827        nan
   91   0.693770   0.737905   0.914827   0.678910   0.914827        nan
   92   0.715587   0.744736   0.914827   0.678977   0.914827        nan
   93   0.757611   0.752739   0.914827   0.679044   0.914827        nan
   94   0.819547   0.760472   0.914827   0.679111   0.914827        nan
   95   0.864273   0.766247   0.914827   0.679178   0.679178        nan
   96   0.889628   0.770092   0.914827   0.679244   0.679244        nan
   97   0.882452   0.772275   0.914827   0.679311   0.679311        nan
   98   0.848804   0.773320   0.914827   0.679378   0.679378        nan
   99   0.796858   0.775035   0.914827   0.679445   0.679445        nan
  100   0.747539   0.777869   0.914827   0.679512   0.679512        nan
  101   0.715998   0.782428   0.914827   0.679578   0.914827        nan
  102   0.704998   0.788984   0.914827   0.679645   0.914827        nan
  103   0.717876   0.796484   0.914827   0.679712   0.914827        nan
  104   0.764243   0.804353   0.914827   0.679779   0.914827        nan
  105   0.817367   0.812028   0.914827   0.679846   0.914827        nan
  106   0.874407   0.818929   0.914827   0.679912   0.679912        nan
  107   0.907241   0.824377   0.914827   0.679979   0.679979        nan
  108   0.900112   0.827636   0.914827   0.680046   0.680046        nan
  109   0.845876   0.829307   0.914827   0.680113   0.680113        nan
  110   0.793177   0.830100   0.914827   0.680180   0.680180        nan
  111   0.747114   0.831155   0.914827   0.680246   0.797537        nan
  112   0.715226   0.833350   0.914827   0.680313   0.797570        nan
  113   0.734824   0.837553   0.914827   0.680380   0.797604        nan
  114   0.767348   0.843655   0.914827   0.680447   0.797637        nan
  115   0.816952   0.850593   0.914827   0.680514   0.797670        nan
  116   0.873711   0.856972   0.914827   0.680580   0.797704        nan
  117   0.899665   0.861062   0.914827   0.680647   0.797737        nan
  118   0.909672   0.861307   0.914827   0.680714   0.797771        nan
  119   0.908691   0.858155   0.914827   0.680781   0.797804        nan
  120   0.908801   0.852728   0.914827   0.680848   0.797837        nan
  121   0.910148   0.846653   0.914827   0.680915   0.797871        nan
  122   0.910805   0.842652   0.914827   0.680981   0.797904        nan
  123   0.911075   0.842488   0.914827   0.681048   0.797938        nan
  124   0.911821   0.845723   0.914827   0.681115   0.797971        nan
  125   0.911982   0.851467   0.914827   0.681182   0.798004        nan
  126   0.910261   0.858396   0.914827   0.681249   0.798038        nan
  127   0.914553   0.864511   0.914827   0.681315   0.798071        nan
  128   0.918394   0.869327   0.914827   0.681382   0.798105        nan
  129   0.910261   0.872473   0.914827   0.681449   0.798138        nan
  130   0.883612   0.873644   0.914827   0.681516   0.798171        nan
  131   0.832396   0.873793   0.914827   0.681583   0.798205        nan
  132   0.771104   0.872947   0.914827   0.681649   0.798238        nan
  133   0.729113   0.870340   0.914827   0.681716   0.798272        nan
  134   0.722455   0.865962   0.914827   0.681783   0.798305        nan
  135   0.737135   0.859451   0.914827   0.681850   0.798338        nan
  136   0.788080   0.851883   0.914827   0.681917   0.798372        nan
  137   0.841302   0.844088   0.914827   0.681983   0.798405        nan
  138   0.883752   0.836217   0.914827   0.682050   0.798439        nan
  139   0.907942   0.828430   0.914827   0.682117   0.914827        nan
  140   0.909233   0.820761   0.914827   0.682184   0.914827        nan
  141   0.906049   0.812930   0.914827   0.682251   0.914827        nan
  142   0.902197   0.805008   0.914827   0.682317   0.914827        nan
  143   0.905046   0.797402   0.914827   0.682384   0.914827        nan
  144   0.906491   0.790705   0.914827   0.682451   0.682451        nan
  145   0.903835   0.785825   0.914827   0.682518   0.682518        nan
  146   0.885981   0.783044   0.914827   0.682585   0.682585        nan
  147   0.835711   0.781772   0.914827   0.682651   0.682651        nan
  148   0.786205   0.780873   0.914827   0.682718   0.682718        nan
  149   0.727852   0.780103   0.914827   0.682785   0.682785        nan
  150   0.698879   0.779204   0.914827   0.682852   0.798839        nan
  151   0.692834   0.778070   0.914827   0.682919   0.798873        nan
  152   0.691438   0.777404   0.914827   0.682985   0.798906        nan
  153   0.693943   0.776735   0.914827   0.683052   0.798940        nan
  154   0.695518   0.775378   0.914827   0.683119   0.798973        nan
  155   0.695290   0.772061   0.914827   0.683186   0.799006        nan
  156   0.696569   0.767040   0.914827   0.683253   0.799040        nan
  157   0.697290   0.760511   0.914827   0.683320   0.799073        nan
  158   0.696092   0.753113   0.914827   0.683386   0.799107        nan
  159   0.695773   0.745592   0.914827   0.683453   0.799140        nan
  160   0.693228   0.738701   0.914827   0.683520   0.799173        nan
  161   0.693484   0.733612   0.914827   0.683587   0.799207        nan
  162   0.697306   0.730253   0.914827   0.683654   0.799240        nan
  163   0.715562   0.728903   0.914827   0.683720   0.799274        nan
  164   0.762905   0.728741   0.914827   0.683787   0.799307        nan
  165   0.809544   0.729435   0.914827   0.683854   0.799340        nan
  166   0.865122   0.731668   0.914827   0.683921   0.799374        nan
  167   0.889188   0.735846   0.914827   0.683988   0.799407        nan
  168   0.871253   0.741890   0.914827   0.684054   0.799441        nan
  169   0.813172   0.748844   0.914827   0.684121   0.799474        nan
  170   0.761593   0.755384   0.914827   0.684188   0.799507        nan
